,track_name,track_id,by,feature,album_id,album_name,album_image,release_date,album_popularity,duration,playlist
11,Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,Nirvana,,2guirTSEqLizK7j9i1MTTZ,Nevermind (Remastered),https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf,1991-09-26,75,301,2018
12,Neon Guts (feat. Pharrell Williams),2BUXjDhEuVLvEzFI6tabOF,Lil Uzi Vert,['Pharrell Williams'],0zicd2mBV8HTzSubByj4vP,Luv Is Rage 2 (Deluxe),https://i.scdn.co/image/ab67616d0000b2730d5a84e4e47399d2726c330c,2017-11-17,56,258,2018
13,Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,86,135,2018
14,Take Care,3ccS39OjqAXc6rRQkrylxh,Drake,['Rihanna'],0NGwRz0semIXUCSxR0uffa,Take Care,https://i.scdn.co/image/ab67616d0000b273ac0c2daf1867b0d86cca74be,2011-11-15,44,277,2018
15,Redbone,3kxfsdsCpFgN412fpnW85Y,Childish Gambino,,4xnq1L6P551Qcb9gBXNMK7,"""Awaken, My Love!""",https://i.scdn.co/image/ab67616d0000b2730b97e56ffad7c6211aa848f8,2016-12-02,4,326,2018
16,All Time Low,0SuLAslEMFZAXf0SwY7syi,Jon Bellion,,2jJReDZqTuAxr4R0ItimZc,The Human Condition,https://i.scdn.co/image/ab67616d0000b273804533fa6608d1c8d420dbeb,2016-06-10,72,217,2018
17,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,Justin Timberlake,,6QPkyl04rXwTGlGlcYaRoW,Justified,https://i.scdn.co/image/ab67616d0000b273346a5742374ab4cf9ed32dee,2002-11-04,74,288,2018
18,Despacito - Remix,6rPO02ozF3bM7NnOV4h6s2,Luis Fonsi,"['Daddy Yankee', 'Justin Bieber']",3Gq2Dme9nesdgoqNNlcN8O,Despacito Feat. Justin Bieber (Remix),https://i.scdn.co/image/ab67616d0000b273a6a335d613d151c626895a83,2017-04-17,75,228,2018
19,FAKE LOVE,3aW0ds4A4tSQDIp75FqWTo,BTS,,2jJfnAZE6IG3oYnUv2eCj4,Love Yourself 轉 'Tear',https://i.scdn.co/image/ab67616d0000b27321108e396b83d171cc5c2692,2018-05-18,74,242,2018
20,Perplexing Pegasus,2nYwV62UABTH0NanrwVIdQ,Rae Sremmurd,,3KrrIlAUxVlMa0PVE5jV1j,Perplexing Pegasus,https://i.scdn.co/image/ab67616d0000b2730c4887060da7f88128376220,2017-08-04,0,204,2018
21,OTW,6Hgh47WXVKtXN5zGOu0hjI,Khalid,"['6LACK', 'Ty Dolla $ign']",0c4JocKlxYfBjZep8TJkcI,OTW,https://i.scdn.co/image/ab67616d0000b2739766f79668e76238a1c13e2c,2018-04-20,77,263,2018
22,Heart-Shaped Box,11LmqTE2naFULdEP94AUBa,Nirvana,,6ohX7moZZnF1FwYrli1OJ6,In Utero - 20th Anniversary - Deluxe Edition,https://i.scdn.co/image/ab67616d0000b273aca059cebc1841277db22d1c,1993-09-21,75,281,2018
23,Wow Thing,5MwfxCtqMFGYp9Nc1BkTrS,SEULGI,"['SinB', 'CHUNG HA', 'SOYEON of (G)I-DLE']",3xEPyp7h78uULpDPuKvokH,Wow Thing,https://i.scdn.co/image/ab67616d0000b27388cdde41f2552db78b94e957,2018-09-28,59,171,2018
24,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,,5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,77,120,2018
25,Somebody,3pWcj8hxj3fsb9TDAcMpEl,The Chainsmokers,['Drew Love'],4Mli74klkx5jMSZlqYa3Lh,Sick Boy,https://i.scdn.co/image/ab67616d0000b2739c270aec6b6b968a762b3603,2018-04-20,2,223,2018
26,Style,1fo2ctLqj3zBhRQKOXprol,Taylor Swift,,34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273332d85510aba3eb28312cfb2,2014-10-27,59,231,2018
27,Swim Good,3CgZCQyuyxHRMWB9BTwmni,Frank Ocean,,3TLaFWQDhV1g39Qwd5sPAm,Swim Good,https://i.scdn.co/image/ab67616d0000b273ebbff7725d3ce0739be01787,2011-01-01,66,257,2018
28,Dangerously,6GBMbvX7sqyOxT5wWK4hgN,Charlie Puth,,3kndSWeE2IYOrZEToZrHEV,Nine Track Mind,https://i.scdn.co/image/ab67616d0000b2734fe297c018e495a97662e5ac,2016-01-29,57,199,2018
29,Losing My Love,4aFGt2Lj7gJov4i7S09kuj,Verzache,,57hPI6EV8qYhCnP5AfWRd9,Losing My Love,https://i.scdn.co/image/ab67616d0000b273cccc11016d11255aff3d94ea,2018-01-05,0,173,2018
30,Anpanman,4lRwa7PKcGIuJMwtPIYKdy,BTS,,2jJfnAZE6IG3oYnUv2eCj4,Love Yourself 轉 'Tear',https://i.scdn.co/image/ab67616d0000b27321108e396b83d171cc5c2692,2018-05-18,68,232,2018
31,The Man,1gHF0I223J5pv06SuBcmkz,Ed Sheeran,,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,2014-06-21,57,250,2018
32,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,DJ Snake,['Justin Bieber'],02sEJTj1sye1JaqxqpcSCp,Encore,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,2016-08-05,81,205,2018
33,Elastic Heart,5S9lfZu1YF8xKkgSsqL2Bd,Sia,,6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),https://i.scdn.co/image/ab67616d0000b273b55ed804149fffbb5e35ff34,2015-05-04,66,257,2018
34,Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,['Swae Lee'],4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,https://i.scdn.co/image/ab67616d0000b2738a31195a371b2233456f6c07,2017-07-14,82,233,2018
35,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,,5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,88,119,2018
36,Sauce It Up,5evSAk9q0l3TfF5dYDwDBO,Lil Uzi Vert,,0zicd2mBV8HTzSubByj4vP,Luv Is Rage 2 (Deluxe),https://i.scdn.co/image/ab67616d0000b2730d5a84e4e47399d2726c330c,2017-11-17,58,207,2018
37,Supernova,2ZIZXWnU52s0C75sPYiwvh,Ansel Elgort,,3r3dVv6zbdYgWmfasdMNBR,Supernova,https://i.scdn.co/image/ab67616d0000b273cf814e550f4c4cc2156570b2,2018-01-12,69,191,2018
38,The Monster,48RrDBpOSSl1aLVCalGl5C,Eminem,['Rihanna'],3vOgbDjgsZBAPwV2M3bNOj,The Marshall Mathers LP2,https://i.scdn.co/image/ab67616d0000b27357195dfe8926f713b21d6cac,2013-11-05,75,250,2018
39,Something Just Like This,1dNIEtp7AY3oDAKCGg2XkH,The Chainsmokers,['Coldplay'],7IzpJkWQqgz1BTutQvSitX,Something Just Like This,https://i.scdn.co/image/ab67616d0000b273f79b7f08426e2899a832d3e6,2017-02-22,76,247,2018
40,Uma Thurman,5PUawWFG1oIS2NwEcyHaCr,Fall Out Boy,,022DrG7Wp2PSCwzuD0bSzT,American Beauty/American Psycho,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,2015-01-20,70,211,2018
41,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,J. Cole,,7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive,https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14,2014-12-09,83,292,2018
42,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,"['Sean Paul', 'Anne-Marie']",3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),https://i.scdn.co/image/ab67616d0000b2731431c3bdf16aa99f71799d95,2016-10-21,77,251,2018
43,Feel No Ways,12C1XYFQGZYXRYJNbsgDc7,Drake,,0G1ffjfFuTUTVjDrVdLimH,Views,https://i.scdn.co/image/ab67616d0000b27382e3e6968e73ec00a9f7861b,2016-05-13,48,240,2018
44,She Will Be Loved,7sapKrjDij2fpDVj0GxP66,Maroon 5,,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,https://i.scdn.co/image/ab67616d0000b27317b3850d758fff5a2301e537,2002-06-25,74,257,2018
45,Go Legend (& Metro Boomin),3wAI7MIQtTgwcRmwchPZBc,Big Sean,"['Metro Boomin', 'Travis Scott']",0llyIxX3nDC3hobbGibVZl,Double Or Nothing (& Metro Boomin),https://i.scdn.co/image/ab67616d0000b273a921ed2b886e7d154e88d37b,2017-12-08,64,268,2018
46,changes,7AFASza1mXqntmGtbxXprO,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,85,121,2018
47,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,,733e1ZfktLSwj96X5rsMeE,Luv Is Rage 2,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,2017-08-25,84,182,2018
48,Saturnz Barz (feat. Popcaan),2oJInAFXiQYLgz0jh9MrXf,Gorillaz,['Popcaan'],2YnklUr00pBvhOoV33nWrV,Saturnz Barz (feat. Popcaan),https://i.scdn.co/image/ab67616d0000b2737f59b5db2e2051e98985f57d,2017-03-23,48,181,2018
49,Crazy,2N5zMZX7YeL1tico8oQxa9,Gnarls Barkley,,7p2aWivr9OLXocSTTKtG9B,St. Elsewhere,https://i.scdn.co/image/ab67616d0000b273670f4666a378de834285eb33,2006-05-02,73,182,2018
50,Water Under The Bridge,7xfzwPasShmaPL7gB7va3J,Adele,,7uwTHXmFa1Ebi5flqBosig,25,https://i.scdn.co/image/ab67616d0000b2735ffbbc3dca25d5c81491af1f,2015-11-20,68,240,2018
51,Grenade,2tJulUYLDKOg9XrtVkMgcJ,Bruno Mars,,1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,https://i.scdn.co/image/ab67616d0000b27378c6c624a95d1bd02ba1fa02,2010-10-05,75,223,2018
52,Mercy,0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,2017-04-20,79,208,2018
53,Wild Things,2ZyuwVvV6Z3XJaXIFbspeE,Alessia Cara,,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),https://i.scdn.co/image/ab67616d0000b273e3ae597159d6c2541c4ee61b,2015-11-13,64,188,2018
54,Guillotine,2FK1qmw8XNBqUe5CcgTVnE,Jon Bellion,['Travis Mendes'],2jJReDZqTuAxr4R0ItimZc,The Human Condition,https://i.scdn.co/image/ab67616d0000b273804533fa6608d1c8d420dbeb,2016-06-10,63,208,2018
55,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,Clean Bandit,['Jess Glynne'],4UB0J5V3JsZZtNR360pZ6r,Rather Be (feat. Jess Glynne),https://i.scdn.co/image/ab67616d0000b2737e519297d9876b6afff2ab7b,2014-01-17,74,227,2018
56,Quicksand,0UQSyryW2vxE88AVFSZs3T,SZA,,1hfSMy89JzdUmHjxDFXlZ1,"Insecure: Music from the HBO Original Series, Season 2",https://i.scdn.co/image/ab67616d0000b273e683466ec5a5a1c3a0a7ed6c,2017-09-08,56,242,2018
57,Everytime We Touch,2iA1MTr7YGg2lSu7XISiJR,Cascada,,3sMI4arDIv1l4WG3rgv0Xl,Everytime We Touch,https://i.scdn.co/image/ab67616d0000b27322985627424b5534a77915c0,2006-04-04,55,196,2018
58,444+222,6fWcHP8ce2glR9MEUZE7Cs,Lil Uzi Vert,,0zicd2mBV8HTzSubByj4vP,Luv Is Rage 2 (Deluxe),https://i.scdn.co/image/ab67616d0000b2730d5a84e4e47399d2726c330c,2017-11-17,55,247,2018
59,God's Plan,2XW4DbS6NddZxRPm5rMCeY,Drake,,1r0DOIO0iC0bGpMtWRFdde,Scary Hours,https://i.scdn.co/image/ab67616d0000b2735e8f046078b784e6f8502008,2018-01-20,4,198,2018
60,Come As You Are,4P5KoWXOxwuobLmHXLMobV,Nirvana,,2guirTSEqLizK7j9i1MTTZ,Nevermind (Remastered),https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf,1991-09-26,73,218,2018
61,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,['Khalid'],2sBB17RXTamvj7Ncps15AK,lovely (with Khalid),https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,2018-04-19,89,200,2018
62,Attention,5cF0dROlMOK5uNZtivgu50,Charlie Puth,,0mZIUXje90JtHxPNzWsJNR,Voicenotes,https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66,2018-05-11,82,208,2018
63,Only You,1XkKixc9NTzC2HXHPlijRk,Zara Larsson,,3hkSh2CXNjWfqdsoOmnB8u,Only You + Remixes,https://i.scdn.co/image/ab67616d0000b273e501de989e4a4c666813f536,2017-08-11,30,222,2018
64,Let Me Down Slowly,2uaiyLKnYvazyfR0Ky3Kbk,Alec Benjamin,,0mRjvB3HLxs4Myma1f8vps,Let Me Down Slowly,https://i.scdn.co/image/ab67616d0000b27309a88ba53f188d4e09a11b5c,2018-05-25,2,169,2018
65,DNA,5SE57ljOIUJ1ybL9U6CuBH,BTS,,2FTS6a6DLXMNp8flyA0HGO,Love Yourself 承 'Her',https://i.scdn.co/image/ab67616d0000b273f9a16d4b6cd94eca041f00b8,2017-09-18,73,223,2018
66,Undefeated (feat. 21 Savage),2vaMWMPMgsWX4fwJiKmdWm,A Boogie Wit da Hoodie,['21 Savage'],3HHp5I6Q6SEyU5bkvoCtnV,The Bigger Artist,https://i.scdn.co/image/ab67616d0000b273cdba7ee22968991250725ce1,2017-09-29,56,174,2018
67,What They Want,3pndPhlQWjuSoXhcIIdBjv,Russ,,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,https://i.scdn.co/image/ab67616d0000b273cb045e684adce8d49ada4045,2017-05-05,81,165,2018
68,Remember Me,2fUazQuDcmHbKYfPoXWpZU,Jeremih,,7DMyQuDPe8xzjC0UDSDa96,Late Nights: The Album,https://i.scdn.co/image/ab67616d0000b273262c8e955ad5c60b1d0abf53,2015-12-04,59,175,2018
69,Shangri-La,4UJbMQumRGohBYYz9WpQcT,VIXX,,3vsryQSddZ77eIrnkA6eeD,Shangri-La,https://i.scdn.co/image/ab67616d0000b273f90892cf8653b4fc000de692,2017-05-15,5,202,2018
70,My Mistake (feat. Trippz Michaud),66IUwGyMUbK0OH1XFvSrCh,Witt Lowry,['Trippz Michaud'],0x8V30SsjfBNY2PuQ9TO3w,Dreaming With Our Eyes Open,https://i.scdn.co/image/ab67616d0000b2736d88ec011897ff4b46cc3425,2015-09-25,56,264,2018
71,Army of One,4giCxIFPZNQIP4bIZM4sqH,Coldplay,,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,https://i.scdn.co/image/ab67616d0000b273e83a9bda48a241b0e2be0d8b,2015-12-04,58,376,2018
72,Location,152lZdxL1OR0ZMW6KquMif,Khalid,,6kf46HbnYCZzP6rjvQHYzg,American Teen,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,2017-04-27,81,219,2018
73,Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,XXXTENTACION,['Trippie Redd'],5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,84,146,2018
74,I Knew You Were Trouble.,0ciHz919LVKoH4zgxyMPZ9,Taylor Swift,,1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273a7613d346501b828b56a0bc3,2012-10-22,59,217,2018
75,From Time,10VBBaul4zVD0reteuIHM2,Drake,['Jhené Aiko'],2gXTTQ713nCELgPOS0qWyt,Nothing Was The Same (Deluxe),https://i.scdn.co/image/ab67616d0000b27367ffd8d6bbf399430ba9c044,2013-01-01,0,322,2018
76,Eureka (Feat. Zion.T),2MNv9hlHsQUlxG00IKNxUY,ZICO,['Zion.T'],2YGshsm4ln3PLIPBlY8vjI,GALLERY,https://i.scdn.co/image/ab67616d0000b2732d9dd985c296ea870340c630,2015-12-07,0,183,2018
77,The Way I Are,636vdFAufIda3oSxnafrDI,Timbaland,,7Eq7oXFdBLwDxV6OCtE6vu,Summer Party,https://i.scdn.co/image/ab67616d0000b27374111098453da03ef275ce36,2008,0,169,2018
78,Head In The Clouds,3kYARoLSAvt86VFZ55BQcq,88rising,['Joji'],6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,2018-07-20,65,178,2018
79,All Mine,3qnoOm4fwZPBS116f5hpgF,Kanye West,,5EBGCvO6upi3GNknMVe9x9,ye,https://i.scdn.co/image/ab67616d0000b27397508a4b756763370510bd44,2018-06-01,3,145,2018
80,Kevin’s Heart,5S9alBPKlNUOeXHJXiqeSx,J. Cole,,4kXlVP6h1a5G3yGJ2E0gVI,KOD,https://i.scdn.co/image/ab67616d0000b273e3adf4e49e3f27c7d11735fd,2018-04-19,37,200,2018
81,How Long,32DGGj6KlNuBr6WaqRxpxi,Charlie Puth,,4dVUvKA6YlFJvIKInOBDcu,How Long,https://i.scdn.co/image/ab67616d0000b273872353e715cccea67fe3de91,2017-10-05,7,198,2018
82,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,6GNifiuBPrKFpwNBYnooFm,Lil Uzi Vert,"['Nicki Minaj', 'Oh Wonder']",6x8tzop53PDl2tvjIXB9a0,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],https://i.scdn.co/image/ab67616d0000b2734caade913459500ba3b69f1c,2017-11-03,63,268,2018
83,White Sand,2KokOIKdw4zZutDil85Ugh,Migos,"['Travis Scott', 'Ty Dolla $ign', 'Big Sean']",7fd7SEK25VS3gJAUgSwL6y,Culture II,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,2018-01-26,61,202,2018
84,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,84,160,2018
85,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,Kendrick Lamar,['Rihanna'],4eLPsYPBmXABThSJ821sqY,DAMN.,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,2017-04-14,73,227,2018
86,Controlla,4CpKEkdGbOJV51cSvx7SoG,Drake,,0G1ffjfFuTUTVjDrVdLimH,Views,https://i.scdn.co/image/ab67616d0000b27382e3e6968e73ec00a9f7861b,2016-05-13,60,245,2018
87,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,,4rJgzzfFHAVFhCSt2P4I3j,Playboi Carti,https://i.scdn.co/image/ab67616d0000b273e31a279d267f3b3d8912e6f1,2017-04-14,76,181,2018
88,Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,Avicii,,1s9tU91VJt4sU5owi29GD3,True,https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7,2013-09-13,85,247,2018
89,Die For You,2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,,4AdZV63ycxFLF6Hcol0QnB,Starboy,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,2016-11-24,67,260,2018
90,Chilli Peppers (feat. Majid Jordan),6z832PPPyMHmahjAihz9lU,Roy Woods,['Majid Jordan'],6qQ53ChF4TLjNxw0X83obV,Nocturnal,https://i.scdn.co/image/ab67616d0000b273ba895f05221840751a45e3d5,2016-12-23,42,164,2018
91,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,['Zara Larsson'],4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),https://i.scdn.co/image/ab67616d0000b2735b1130d050c4cd2295999d85,2017-03-16,77,212,2018
92,LOVE SCENARIO,6qAzAmPBUpGrk7XADZHR5k,iKON,,1VSMwSajwLiywZBuB8gvP8,Return,https://i.scdn.co/image/ab67616d0000b273dfe7ae80406e746ff482d026,2018-01-25,74,209,2018
93,Purple Lamborghini,7rcF9Sx3vjKE2UBvNx2Ml1,Skrillex,['Rick Ross'],1q72ttSWXpkimCdJMmZzoy,Suicide Squad: The Album,https://i.scdn.co/image/ab67616d0000b273aa0667f20a213b2e56739815,2016-08-05,40,215,2018
94,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,Flo Rida,['T-Pain'],5j1wrOAOm5KFd17pPiSvle,Mail on Sunday,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,2008-03-17,81,231,2018
95,Roll in Peace (feat. XXXTENTACION),2lKHis9JUPnNvciVZdsG1t,Kodak Black,['XXXTENTACION'],5OSuhuSU0u7F8oJotAijfC,Project Baby 2: All Grown Up (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273e8b0c88c44e3165cdbfc3b62,2017-11-24,34,213,2018
96,Loaded,7Kee1pGm0g3vvxNnqaCwgA,Lil Uzi Vert,,3JeNGvA44e3pPkl4axzIjZ,Luv Is Rage 2 (Deluxe),https://i.scdn.co/image/ab67616d0000b273f41ce44cf2d59d8064a5c6a2,2017-11-17,27,219,2018
97,24K Magic,6b8Be6ljOzmkOmFslEb23P,Bruno Mars,,4PgleR09JVnm3zY1fW3XBA,24K Magic,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,2016-11-17,79,225,2018
98,We Don't Talk Anymore (feat. Selena Gomez),37FXw5QGFN7uwwsLy8uAc0,Charlie Puth,['Selena Gomez'],3kndSWeE2IYOrZEToZrHEV,Nine Track Mind,https://i.scdn.co/image/ab67616d0000b2734fe297c018e495a97662e5ac,2016-01-29,71,217,2018
99,Talking Body,10sqe2FD4eb8MovY8Nyaii,Tove Lo,,2esdHJ5TiZcDXCnmy50hLa,Queen Of The Clouds (Blueprint Edition),https://i.scdn.co/image/ab67616d0000b2735bb90a21a829668b348fa440,2015-10-02,50,238,2018
